<org.thoughtcrime.securesms.notifications.NotificationState: void addNotification(org.thoughtcrime.securesms.notifications.NotificationItem)>
<org.thoughtcrime.securesms.notifications.NotificationState: android.app.PendingIntent getAndroidAutoHeardIntent(android.content.Context,int)>
<org.thoughtcrime.securesms.notifications.NotificationState: android.app.PendingIntent getAndroidAutoReplyIntent(android.content.Context,org.thoughtcrime.securesms.recipients.Recipient)>
<org.thoughtcrime.securesms.service.ApplicationMigrationService: void progressUpdate(org.thoughtcrime.securesms.database.SmsMigrator$ProgressDescription)>
<java.text.ChoiceFormat: java.lang.StringBuffer format(long,java.lang.StringBuffer,java.text.FieldPosition)>
<org.thoughtcrime.securesms.notifications.NotificationState: android.app.PendingIntent getDeleteIntent(android.content.Context)>
<org.thoughtcrime.securesms.service.ApplicationMigrationService: void setImportStateHandler(android.os.Handler)>
<java.text.ChoiceFormat: java.lang.StringBuffer format(double,java.lang.StringBuffer,java.text.FieldPosition)>
<org.thoughtcrime.securesms.crypto.storage.TextSecureSessionStore: boolean containsSession(org.whispersystems.libsignal.SignalProtocolAddress)>
<org.thoughtcrime.securesms.notifications.NotificationState: android.app.PendingIntent getMarkAsReadIntent(android.content.Context,int)>
<org.thoughtcrime.securesms.notifications.NotificationState: java.util.List getNotificationsForThread(long)>
<org.thoughtcrime.securesms.crypto.storage.TextSecureSessionStore: java.util.List getSubDeviceSessions(java.lang.String)>
<org.thoughtcrime.securesms.notifications.NotificationState: android.app.PendingIntent getQuickReplyIntent(android.content.Context,org.thoughtcrime.securesms.recipients.Recipient)>
<org.thoughtcrime.securesms.crypto.storage.TextSecureSessionStore: org.whispersystems.libsignal.state.SessionRecord loadSession(org.whispersystems.libsignal.SignalProtocolAddress)>
<org.thoughtcrime.securesms.notifications.NotificationState: android.app.PendingIntent getRemoteReplyIntent(android.content.Context,org.thoughtcrime.securesms.recipients.Recipient)>
<dalvik.system.CloseGuard$DefaultTracker: void open(java.lang.Throwable)>
<dalvik.system.CloseGuard$DefaultTracker: void close(java.lang.Throwable)>
<android.graphics.drawable.VectorDrawable$VectorDrawableState$1: void setValue(android.graphics.drawable.VectorDrawable$VectorDrawableState,float)>
<android.graphics.drawable.VectorDrawable$VectorDrawableState$1: java.lang.Float get(android.graphics.drawable.VectorDrawable$VectorDrawableState)>
<org.thoughtcrime.securesms.crypto.storage.TextSecureSessionStore: void storeSession(org.whispersystems.libsignal.SignalProtocolAddress,org.whispersystems.libsignal.state.SessionRecord)>
<sun.nio.ch.Util$BufferCache: java.nio.ByteBuffer get(int)>
<sun.nio.ch.Util$BufferCache: boolean offerFirst(java.nio.ByteBuffer)>
<android.support.v7.widget.LinearLayoutManager$AnchorInfo: void assignFromView(android.view.View)>
<java.util.TreeMap$AscendingSubMap: java.util.NavigableMap tailMap(java.lang.Object,boolean)>
<android.support.v7.widget.LinearLayoutManager$AnchorInfo: void assignFromViewAndKeepVisibleRect(android.view.View)>
<android.icu.impl.UCaseProps: void addPropertyStarts(android.icu.text.UnicodeSet)>
<android.support.v7.widget.LinearLayoutManager$AnchorInfo: boolean isViewValidAsAnchor(android.view.View,android.support.v7.widget.RecyclerView$State)>
<org.thoughtcrime.securesms.components.ExpirationTimerView: void setExpirationTime(long,long)>
<android.graphics.drawable.LayerDrawable: int addLayer(android.graphics.drawable.LayerDrawable$ChildDrawable)>
<com.fasterxml.jackson.databind.ser.std.CalendarSerializer: long _timestamp(java.util.Calendar)>
<android.graphics.drawable.VectorDrawable$VGroup$6: void setValue(android.graphics.drawable.VectorDrawable$VGroup,float)>
<android.graphics.drawable.LayerDrawable: android.graphics.drawable.LayerDrawable$ChildDrawable addLayer(android.graphics.drawable.Drawable,int[],int,int,int,int,int)>
<android.graphics.drawable.VectorDrawable$VGroup$6: java.lang.Float get(android.graphics.drawable.VectorDrawable$VGroup)>
<android.icu.impl.UCaseProps: int tolower(int)>
<android.graphics.drawable.LayerDrawable: android.graphics.drawable.Drawable findDrawableByLayerId(int)>
<android.graphics.drawable.LayerDrawable: void setId(int,int)>
<android.graphics.drawable.LayerDrawable: int getId(int)>
<libcore.util.NativeAllocationRegistry: java.lang.Runnable registerNativeAllocation(java.lang.Object,long)>
<android.graphics.drawable.LayerDrawable: int findIndexByLayerId(int)>
<android.icu.impl.UCaseProps: void addCaseClosure(int,android.icu.text.UnicodeSet)>
<android.graphics.drawable.LayerDrawable: void setDrawable(int,android.graphics.drawable.Drawable)>
<android.graphics.drawable.LayerDrawable: android.graphics.drawable.Drawable getDrawable(int)>
<android.graphics.drawable.LayerDrawable: void setLayerWidth(int,int)>
<org.thoughtcrime.securesms.components.webrtc.WebRtcCallControls: void displayVideoTooltip(android.view.ViewGroup)>
<android.graphics.drawable.LayerDrawable: int getLayerWidth(int)>
<android.graphics.drawable.LayerDrawable: void setLayerHeight(int,int)>
<android.graphics.drawable.LayerDrawable: int getLayerHeight(int)>
<android.graphics.drawable.LayerDrawable: void setLayerGravity(int,int)>
<org.thoughtcrime.securesms.components.webrtc.WebRtcCallControls: void setAudioMuteButtonListener(org.thoughtcrime.securesms.components.webrtc.WebRtcCallControls$MuteButtonListener)>
<android.graphics.drawable.LayerDrawable: int getLayerGravity(int)>
<org.thoughtcrime.securesms.components.webrtc.WebRtcCallControls: void setBluetoothButtonListener(org.thoughtcrime.securesms.components.webrtc.WebRtcCallControls$BluetoothButtonListener)>
<android.graphics.drawable.LayerDrawable: void setLayerInset(int,int,int,int,int)>
<org.thoughtcrime.securesms.components.webrtc.WebRtcCallControls: void setControlsEnabled(boolean)>
<android.graphics.drawable.LayerDrawable: void setLayerInsetLeft(int,int)>
<android.graphics.drawable.LayerDrawable: int getLayerInsetLeft(int)>
<android.graphics.drawable.LayerDrawable: void setLayerInsetRight(int,int)>
<android.graphics.drawable.LayerDrawable: int getLayerInsetRight(int)>
<android.graphics.drawable.LayerDrawable: void setLayerInsetTop(int,int)>
<android.graphics.drawable.LayerDrawable: int getLayerInsetTop(int)>
<android.graphics.drawable.LayerDrawable: void setLayerInsetBottom(int,int)>
<org.thoughtcrime.securesms.components.webrtc.WebRtcCallControls: void setSpeakerButtonListener(org.thoughtcrime.securesms.components.webrtc.WebRtcCallControls$SpeakerButtonListener)>
<android.graphics.drawable.LayerDrawable: int getLayerInsetBottom(int)>
<org.thoughtcrime.securesms.components.webrtc.WebRtcCallControls: void setVideoEnabled(boolean)>
<android.icu.impl.UCaseProps: boolean addStringCaseClosure(java.lang.String,android.icu.text.UnicodeSet)>
<android.graphics.drawable.LayerDrawable: void setLayerInsetStart(int,int)>
<org.thoughtcrime.securesms.components.webrtc.WebRtcCallControls: void setVideoMuteButtonListener(org.thoughtcrime.securesms.components.webrtc.WebRtcCallControls$MuteButtonListener)>
<android.graphics.drawable.LayerDrawable: int getLayerInsetStart(int)>
<org.thoughtcrime.securesms.components.webrtc.WebRtcCallControls: void updateAudioState(boolean)>
<android.graphics.drawable.LayerDrawable: void setLayerInsetEnd(int,int)>
<android.graphics.drawable.LayerDrawable: int getLayerInsetEnd(int)>
<com.google.protobuf.DescriptorProtos$SourceCodeInfo$Location$Builder: com.google.protobuf.DescriptorProtos$SourceCodeInfo$Location$Builder mergeFrom(com.google.protobuf.DescriptorProtos$SourceCodeInfo$Location)>
<android.icu.impl.UCaseProps: int getType(int)>
<android.icu.impl.UCaseProps: int getTypeOrIgnorable(int)>
<android.icu.impl.UCaseProps: int getDotType(int)>
<android.icu.impl.UCaseProps: boolean isSoftDotted(int)>
<android.icu.impl.UCaseProps: boolean isCaseSensitive(int)>
<android.icu.impl.UCaseProps: int toFullLower(int,android.icu.impl.UCaseProps$ContextIterator,java.lang.StringBuilder,android.icu.util.ULocale,int[])>
<com.klinker.android.send_message.MmsReceivedReceiver$AcknowledgeIndTask: java.lang.Void doInBackground(java.lang.Void[])>
<com.google.protobuf.DescriptorProtos$ServiceOptions$Builder: com.google.protobuf.DescriptorProtos$ServiceOptions$Builder mergeFrom(com.google.protobuf.DescriptorProtos$ServiceOptions)>
<java.security.SecureRandom: void nextBytes(byte[])>
<java.security.SecureRandom: byte[] generateSeed(int)>
<org.thoughtcrime.securesms.notifications.MarkReadReceiver$1: java.lang.Void doInBackground(java.lang.Void[])>
<android.app.ActivityTransitionCoordinator: void viewsReady(android.util.ArrayMap)>
<android.icu.impl.UCaseProps: int toFullUpper(int,android.icu.impl.UCaseProps$ContextIterator,java.lang.StringBuilder,android.icu.util.ULocale,int[])>
<android.icu.impl.UCaseProps: int toFullTitle(int,android.icu.impl.UCaseProps$ContextIterator,java.lang.StringBuilder,android.icu.util.ULocale,int[])>
<com.astuetz.PagerSlidingTabStrip$PagerAdapterObserver: void setAttached(boolean)>
<android.icu.impl.UCaseProps: int fold(int,int)>
<android.app.ActivityTransitionCoordinator: android.transition.Transition setTargets(android.transition.Transition,boolean)>
<android.icu.impl.UCaseProps: int toFullFolding(int,java.lang.StringBuilder,int)>
<android.app.ActivityTransitionCoordinator: android.transition.Transition configureTransition(android.transition.Transition,boolean)>
<android.widget.RemoteViews$AsyncApplyTask: android.widget.RemoteViews$ViewTree doInBackground(java.lang.Void[])>
<android.app.ActivityTransitionCoordinator: android.util.ArrayMap mapSharedElements(java.util.ArrayList,java.util.ArrayList)>
<org.thoughtcrime.securesms.DatabaseUpgradeActivity$2: java.lang.Void doInBackground(java.lang.Void[])>
<android.icu.impl.UCaseProps: boolean hasBinaryProperty(int,int)>
<android.app.ActivityTransitionCoordinator: java.util.ArrayList createSnapshots(android.os.Bundle,java.util.Collection)>
<android.view.animation.Animation: void setListenerHandler(android.os.Handler)>
<android.view.animation.Animation: void setInterpolator(android.content.Context,int)>
<org.thoughtcrime.securesms.DeviceLinkFragment: void setLinkClickedListener(android.net.Uri,org.thoughtcrime.securesms.DeviceLinkFragment$LinkClickedListener)>
<android.view.animation.Animation: void setInterpolator(android.view.animation.Interpolator)>
<android.app.ActivityTransitionCoordinator: void hideViews(java.util.ArrayList)>
<android.app.ActivityTransitionCoordinator: void captureSharedElementState(android.view.View,java.lang.String,android.os.Bundle,android.graphics.Matrix,android.graphics.RectF)>
<org.whispersystems.signalservice.internal.push.SignalServiceProtos$Envelope$Builder: org.whispersystems.signalservice.internal.push.SignalServiceProtos$Envelope$Builder setContent(com.google.protobuf.ByteString)>
<org.thoughtcrime.securesms.PassphraseCreateActivity$SecretGenerator: java.lang.Void doInBackground(java.lang.String[])>
<android.view.animation.Animation: void setRepeatCount(int)>
<org.whispersystems.signalservice.internal.push.SignalServiceProtos$Envelope$Builder: org.whispersystems.signalservice.internal.push.SignalServiceProtos$Envelope$Builder setLegacyMessage(com.google.protobuf.ByteString)>
<android.view.animation.Animation: void setFillEnabled(boolean)>
<android.view.animation.Animation: void setZAdjustment(int)>
<org.thoughtcrime.securesms.PassphraseCreateActivity$SecretGenerator: void onPostExecute(java.lang.Void)>
<org.whispersystems.signalservice.internal.push.SignalServiceProtos$Envelope$Builder: org.whispersystems.signalservice.internal.push.SignalServiceProtos$Envelope$Builder setRelay(java.lang.String)>
<android.view.animation.Animation: void setBackgroundColor(int)>
<android.view.animation.Animation: void setDetachWallpaper(boolean)>
<org.whispersystems.signalservice.internal.push.SignalServiceProtos$Envelope$Builder: org.whispersystems.signalservice.internal.push.SignalServiceProtos$Envelope$Builder setSource(java.lang.String)>
<android.app.ActivityTransitionCoordinator: void startTransition(java.lang.Runnable)>
<android.view.animation.Animation: void setAnimationListener(android.view.animation.Animation$AnimationListener)>
<org.whispersystems.signalservice.internal.push.SignalServiceProtos$Envelope$Builder: org.whispersystems.signalservice.internal.push.SignalServiceProtos$Envelope$Builder setSourceDevice(int)>
<org.whispersystems.signalservice.internal.push.SignalServiceProtos$Envelope$Builder: org.whispersystems.signalservice.internal.push.SignalServiceProtos$Envelope$Builder setTimestamp(long)>
<org.whispersystems.signalservice.internal.push.SignalServiceProtos$Envelope$Builder: org.whispersystems.signalservice.internal.push.SignalServiceProtos$Envelope$Builder setType(org.whispersystems.signalservice.internal.push.SignalServiceProtos$Envelope$Type)>
<android.app.ActivityTransitionCoordinator: void setGhostVisibility(int)>
<android.app.ActivityTransitionCoordinator: void scheduleGhostVisibilityChange(int)>
<android.view.animation.Animation: boolean getTransformation(long,android.view.animation.Transformation,float)>
<android.app.ActivityTransitionCoordinator: void setTransitioningViewsVisiblity(int,boolean)>
<android.view.animation.Animation: float resolveSize(int,float,int,int)>
<android.view.animation.Animation: void getInvalidateRegion(int,int,int,int,android.graphics.RectF,android.view.animation.Transformation)>
<com.android.internal.view.menu.ListMenuPresenter: void setCallback(com.android.internal.view.menu.MenuPresenter$Callback)>
<android.icu.impl.PluralRulesLoader: java.lang.String getRulesIdForLocale(android.icu.util.ULocale,android.icu.text.PluralRules$PluralType)>
<com.android.internal.view.menu.ListMenuPresenter: void saveHierarchyState(android.os.Bundle)>
<android.icu.impl.PluralRulesLoader: android.icu.text.PluralRules getRulesForRulesId(java.lang.String)>
<android.widget.AbsSeekBar: void setThumb(android.graphics.drawable.Drawable)>
<java.util.concurrent.CopyOnWriteArraySet: boolean remove(java.lang.Object)>
<android.icu.impl.PluralRulesLoader: android.icu.text.PluralRules forLocale(android.icu.util.ULocale,android.icu.text.PluralRules$PluralType)>
<java.util.concurrent.CopyOnWriteArraySet: boolean add(java.lang.Object)>
<android.widget.AbsSeekBar: void setThumbOffset(int)>
<android.widget.AbsSeekBar: void setTickMark(android.graphics.drawable.Drawable)>
<com.google.zxing.common.reedsolomon.GenericGFPoly: com.google.zxing.common.reedsolomon.GenericGFPoly addOrSubtract(com.google.zxing.common.reedsolomon.GenericGFPoly)>
<android.widget.AbsSeekBar: void setKeyProgressIncrement(int)>
<android.animation.ValueAnimator: void setIntValues(int[])>
<com.google.zxing.common.reedsolomon.GenericGFPoly: com.google.zxing.common.reedsolomon.GenericGFPoly[] divide(com.google.zxing.common.reedsolomon.GenericGFPoly)>
<android.animation.ValueAnimator: void setFloatValues(float[])>
<android.animation.ValueAnimator: void setObjectValues(java.lang.Object[])>
<android.animation.ValueAnimator: void setValues(android.animation.PropertyValuesHolder[])>
<com.google.zxing.common.reedsolomon.GenericGFPoly: int getCoefficient(int)>
<android.animation.ValueAnimator: void setCurrentPlayTime(long)>
<android.animation.ValueAnimator: void setCurrentFraction(float)>
<android.widget.AbsSeekBar: void drawTickMarks(android.graphics.Canvas)>
<com.google.zxing.common.reedsolomon.GenericGFPoly: com.google.zxing.common.reedsolomon.GenericGFPoly multiply(com.google.zxing.common.reedsolomon.GenericGFPoly)>
<android.widget.AbsSeekBar: void drawThumb(android.graphics.Canvas)>
<android.animation.ValueAnimator: void setStartDelay(long)>
<com.google.zxing.common.reedsolomon.GenericGFPoly: com.google.zxing.common.reedsolomon.GenericGFPoly multiplyByMonomial(int,int)>
<android.animation.ValueAnimator: void setRepeatCount(int)>
<android.animation.ValueAnimator: void setRepeatMode(int)>
<android.animation.ValueAnimator: void addUpdateListener(android.animation.ValueAnimator$AnimatorUpdateListener)>
<com.fasterxml.jackson.databind.ser.std.StdArraySerializers$BooleanArraySerializer: boolean isEmpty(com.fasterxml.jackson.databind.SerializerProvider,boolean[])>
<android.animation.ValueAnimator: void setEvaluator(android.animation.TypeEvaluator)>
<android.database.CursorWrapper: long getLong(int)>
<android.animation.ValueAnimator: void commitAnimationFrame(long)>
<android.animation.ValueAnimator: boolean animateBasedOnTime(long)>
<android.animation.ValueAnimator: void doAnimationFrame(long)>
<android.widget.ActivityChooserModel$PersistHistoryAsyncTask: java.lang.Void doInBackground(java.lang.Object[])>
<android.icu.impl.ICUResourceBundleImpl$ResourceTable: java.lang.String findString(java.lang.String)>
<com.fasterxml.jackson.databind.ser.impl.ObjectIdWriter: com.fasterxml.jackson.databind.ser.impl.ObjectIdWriter withAlwaysAsId(boolean)>
<com.fasterxml.jackson.databind.ser.impl.ObjectIdWriter: com.fasterxml.jackson.databind.ser.impl.ObjectIdWriter withSerializer(com.fasterxml.jackson.databind.JsonSerializer)>
<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftShift(int)>
<android.icu.text.TransliteratorRegistry: android.icu.text.Transliterator get(java.lang.String,java.lang.StringBuffer)>
<android.icu.text.TransliteratorRegistry: void put(java.lang.String,java.lang.Class,boolean)>
<android.icu.text.TransliteratorRegistry: void put(java.lang.String,android.icu.text.Transliterator$Factory,boolean)>
<android.icu.text.TransliteratorRegistry: void put(java.lang.String,java.lang.String,int,boolean)>
<android.icu.text.TransliteratorRegistry: void put(java.lang.String,java.lang.String,boolean)>
<android.icu.text.TransliteratorRegistry: void put(java.lang.String,android.icu.text.Transliterator,boolean)>
<android.icu.text.TransliteratorRegistry: java.util.Enumeration getAvailableTargets(java.lang.String)>
<java.math.BigInt: void putCopy(java.math.BigInt)>
<android.icu.text.TransliteratorRegistry: java.util.Enumeration getAvailableVariants(java.lang.String,java.lang.String)>
<java.math.BigInt: void putLongInt(long)>
<java.math.BigInt: void putULongInt(long,boolean)>
<java.math.BigInt: void putDecString(java.lang.String)>
<sun.misc.FDBigInteger: sun.misc.FDBigInteger multByPow52(int,int)>
<java.math.BigInt: void putHexString(java.lang.String)>
<java.math.BigInt: java.lang.String checkString(java.lang.String,int)>
<android.content.res.ColorStateList: int getColorForState(int[],int)>
<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftInplaceSub(sun.misc.FDBigInteger)>
<java.math.BigInt: void putBigEndian(byte[],boolean)>
<java.math.BigInt: void putLittleEndianInts(int[],boolean)>
<java.math.BigInt: void putBigEndianTwosComplement(byte[])>
<java.math.BigInt: void setSign(int)>
<java.math.BigInt: boolean twosCompFitsIntoBytes(int)>
<java.math.BigInt: boolean isBitSet(int)>
<com.android.internal.util.ImageUtils: boolean isGrayscale(android.graphics.Bitmap)>
<java.math.BigInt: void multiplyByPositiveInt(int)>
<sun.misc.FDBigInteger: sun.misc.FDBigInteger rightInplaceSub(sun.misc.FDBigInteger)>
<android.content.res.ColorStateList: void writeToParcel(android.os.Parcel,int)>
<sun.misc.FDBigInteger: int 'cmp'(sun.misc.FDBigInteger)>
<sun.misc.FDBigInteger: int cmpPow52(int,int)>
<sun.misc.FDBigInteger: int addAndCmp(sun.misc.FDBigInteger,sun.misc.FDBigInteger)>
<com.fasterxml.jackson.core.util.JsonParserSequence: void addFlattenedActiveParsers(java.util.List)>
<android.icu.impl.locale.StringTokenIterator: android.icu.impl.locale.StringTokenIterator setStart(int)>
<android.support.v4.content.SharedPreferencesCompat$EditorCompat: void apply(android.content.SharedPreferences$Editor)>
<java.util.Collections$SynchronizedCollection: boolean contains(java.lang.Object)>
<android.media.MediaMetadataRetriever: android.graphics.Bitmap getFrameAtTime(long,int)>
<android.media.MediaMetadataRetriever: android.graphics.Bitmap getFrameAtTime(long)>
<java.util.Collections$SynchronizedCollection: java.lang.Object[] toArray(java.lang.Object[])>
<android.support.v7.preference.MultiSelectListPreferenceDialogFragmentCompat$1: void onClick(android.content.DialogInterface,int,boolean)>
<java.util.Collections$SynchronizedCollection: boolean add(java.lang.Object)>
<java.util.Collections$SynchronizedCollection: boolean remove(java.lang.Object)>
<android.support.v7.widget.RtlSpacingHelper: void setAbsolute(int,int)>
<android.support.v7.widget.RtlSpacingHelper: void setDirection(boolean)>
<android.support.v7.widget.RtlSpacingHelper: void setRelative(int,int)>
<android.widget.Editor$SuggestionsPopupWindow$SuggestionAdapter: android.view.View getView(int,android.view.View,android.view.ViewGroup)>
<com.doomonafireball.betterpickers.radialtimepicker.AmPmCirclesView: int getIsTouchingAmOrPm(float,float)>
<android.graphics.Path: void setFillType(android.graphics.Path$FillType)>
<android.graphics.Path: void computeBounds(android.graphics.RectF,boolean)>
<android.graphics.Path: void moveTo(float,float)>
<android.graphics.Path: void rMoveTo(float,float)>
<android.graphics.Path: void lineTo(float,float)>
<android.graphics.Path: void rLineTo(float,float)>
<android.graphics.Path: void quadTo(float,float,float,float)>
<android.graphics.Path: void rQuadTo(float,float,float,float)>
<android.graphics.Path: void cubicTo(float,float,float,float,float,float)>
<com.doomonafireball.betterpickers.radialtimepicker.AmPmCirclesView: void setAmOrPm(int)>
<com.doomonafireball.betterpickers.radialtimepicker.AmPmCirclesView: void setAmOrPmPressed(int)>
<com.doomonafireball.betterpickers.radialtimepicker.AmPmCirclesView: void setTheme(android.content.Context,boolean)>
<android.graphics.Path: void rCubicTo(float,float,float,float,float,float)>
<android.graphics.Path: void arcTo(android.graphics.RectF,float,float,boolean)>
<android.graphics.Path: void arcTo(float,float,float,float,float,float,boolean)>
<java.text.NumberFormat: java.lang.String format(double)>
<android.graphics.Path: void addRect(android.graphics.RectF,android.graphics.Path$Direction)>
<android.view.MenuInflater$MenuState: void readGroup(android.util.AttributeSet)>
<android.graphics.Path: void addRect(float,float,float,float,android.graphics.Path$Direction)>
<android.graphics.Path: void addOval(android.graphics.RectF,android.graphics.Path$Direction)>
<android.view.MenuInflater$MenuState: void readItem(android.util.AttributeSet)>
<android.graphics.Path: void addOval(float,float,float,float,android.graphics.Path$Direction)>
<android.graphics.Path: void addCircle(float,float,float,android.graphics.Path$Direction)>
<android.graphics.Path: void addArc(android.graphics.RectF,float,float)>
<java.util.Hashtable: java.lang.Object put(java.lang.Object,java.lang.Object)>
<android.graphics.Path: void addArc(float,float,float,float,float,float)>
<java.util.Hashtable: java.lang.Object remove(java.lang.Object)>
<android.graphics.Path: void addRoundRect(android.graphics.RectF,float[],android.graphics.Path$Direction)>
<android.graphics.Path: void addRoundRect(float,float,float,float,float[],android.graphics.Path$Direction)>
<android.graphics.Path: void addPath(android.graphics.Path,android.graphics.Matrix)>
<android.graphics.Path: void offset(float,float)>
<android.graphics.Path: void transform(android.graphics.Matrix,android.graphics.Path)>
<android.graphics.drawable.VectorDrawable$VPath$1: void set(android.graphics.drawable.VectorDrawable$VPath,android.util.PathParser$PathData)>
<android.graphics.drawable.VectorDrawable$VPath$1: android.util.PathParser$PathData get(android.graphics.drawable.VectorDrawable$VPath)>
<android.graphics.Path: float[] approximate(float)>
<android.widget.Editor$SuggestionHelper$SuggestionSpanComparator: int compare(android.text.style.SuggestionSpan,android.text.style.SuggestionSpan)>
<java.util.Hashtable: boolean remove(java.lang.Object,java.lang.Object)>
<com.google.android.flexbox.FlexboxHelper: void calculateFlexLines(com.google.android.flexbox.FlexboxHelper$FlexLinesResult,int,int,int,int,int,java.util.List)>
<java.net.AddressCache: java.lang.Object get(java.lang.String,int)>
<java.net.AddressCache: void put(java.lang.String,int,java.net.InetAddress[])>
<java.net.AddressCache: void putUnknownHost(java.lang.String,int,java.lang.String)>
<org.thoughtcrime.securesms.RecipientPreferenceActivity$RecipientPreferenceFragment: void lambda$onModified$0$RecipientPreferenceActivity$RecipientPreferenceFragment(org.thoughtcrime.securesms.recipients.Recipient)>
<org.thoughtcrime.securesms.RecipientPreferenceActivity$RecipientPreferenceFragment: void onModified(org.thoughtcrime.securesms.recipients.Recipient)>
<com.google.android.flexbox.FlexboxHelper: void calculateHorizontalFlexLines(com.google.android.flexbox.FlexboxHelper$FlexLinesResult,int,int,int,int,java.util.List)>
<com.google.android.exoplayer2.upstream.Loader: void release(java.lang.Runnable)>
<com.google.android.flexbox.FlexboxHelper: void calculateHorizontalFlexLinesToIndex(com.google.android.flexbox.FlexboxHelper$FlexLinesResult,int,int,int,int,java.util.List)>
<com.google.android.exoplayer2.upstream.Loader: long startLoading(com.google.android.exoplayer2.upstream.Loader$Loadable,com.google.android.exoplayer2.upstream.Loader$Callback,int)>
<com.google.android.flexbox.FlexboxHelper: void calculateVerticalFlexLines(com.google.android.flexbox.FlexboxHelper$FlexLinesResult,int,int,int,int,java.util.List)>
<com.google.android.flexbox.FlexboxHelper: void calculateVerticalFlexLinesToIndex(com.google.android.flexbox.FlexboxHelper$FlexLinesResult,int,int,int,int,java.util.List)>
<com.google.android.gms.internal.zzsi: com.google.android.gms.internal.zzsh zzcq(android.content.Context)>
<com.google.android.flexbox.FlexboxHelper: void clearFlexLines(java.util.List,int)>
<org.thoughtcrime.securesms.components.camera.CameraView$CaptureTask: byte[] doInBackground(byte[][])>
<org.thoughtcrime.securesms.components.camera.CameraView$CaptureTask: void onPostExecute(byte[])>
<android.app.SearchableInfo: android.content.Context getActivityContext(android.content.Context)>
<java.util.JumboEnumSet: boolean add(java.lang.Enum)>
<com.google.android.flexbox.FlexboxHelper: void determineMainSize(int,int)>
<com.google.android.flexbox.FlexboxHelper: void determineMainSize(int,int,int)>
<com.google.android.flexbox.FlexboxHelper: void ensureIndexToFlexLine(int)>
<com.google.android.flexbox.FlexboxHelper: void ensureMeasureSpecCache(int)>
<com.google.android.flexbox.FlexboxHelper: void ensureMeasuredSizeCache(int)>
<com.google.android.flexbox.FlexboxHelper: int extractHigherInt(long)>
<com.google.android.flexbox.FlexboxHelper: int extractLowerInt(long)>
<com.google.android.flexbox.FlexboxHelper: void layoutSingleChildHorizontal(android.view.View,com.google.android.flexbox.FlexLine,int,int,int,int)>
<android.support.design.widget.BaseTransientBottomBar$4: void onDismiss(android.view.View)>
<android.support.design.widget.BaseTransientBottomBar$4: void onDragStateChanged(int)>
<org.thoughtcrime.securesms.scribbles.viewmodel.Font: void setColor(int)>
<org.thoughtcrime.securesms.scribbles.viewmodel.Font: void setSize(float)>
<com.google.android.flexbox.FlexboxHelper: void layoutSingleChildVertical(android.view.View,com.google.android.flexbox.FlexLine,boolean,int,int,int,int)>
<com.dd.CircularProgressButton: int getColor(int)>
<com.google.android.flexbox.FlexboxHelper: long makeCombinedLong(int,int)>
<com.google.android.flexbox.FlexboxHelper: void stretchViews(int)>
<com.dd.CircularProgressButton: void setBackgroundCompat(android.graphics.drawable.Drawable)>
<com.dd.CircularProgressButton: void setProgress(int)>
<com.annimon.stream.Collectors$35: java.util.Map apply(java.util.Map)>
<android.support.v4.app.NotificationCompat$Builder: android.support.v4.app.NotificationCompat$Builder addAction(int,java.lang.CharSequence,android.app.PendingIntent)>
<android.support.v4.app.NotificationCompat$Builder: android.support.v4.app.NotificationCompat$Builder addAction(android.support.v4.app.NotificationCompat$Action)>
<android.support.v4.app.NotificationCompat$Builder: android.support.v4.app.NotificationCompat$Builder addPerson(java.lang.String)>
<android.support.v4.app.NotificationCompat$Builder: android.support.v4.app.NotificationCompat$Builder extend(android.support.v4.app.NotificationCompat$Extender)>
<android.support.v4.app.NotificationCompat$Builder: android.support.v4.app.NotificationCompat$Builder setAutoCancel(boolean)>
<android.support.v4.app.NotificationCompat$Builder: android.support.v4.app.NotificationCompat$Builder setCategory(java.lang.String)>
<android.support.v4.app.NotificationCompat$Builder: android.support.v4.app.NotificationCompat$Builder setColor(int)>
<android.support.v4.app.NotificationCompat$Builder: android.support.v4.app.NotificationCompat$Builder setContent(android.widget.RemoteViews)>
<android.support.v4.app.NotificationCompat$Builder: android.support.v4.app.NotificationCompat$Builder setContentInfo(java.lang.CharSequence)>
<android.support.v4.app.NotificationCompat$Builder: android.support.v4.app.NotificationCompat$Builder setContentIntent(android.app.PendingIntent)>
<android.support.v4.app.NotificationCompat$Builder: android.support.v4.app.NotificationCompat$Builder setContentText(java.lang.CharSequence)>
<android.support.v4.app.NotificationCompat$Builder: android.support.v4.app.NotificationCompat$Builder setContentTitle(java.lang.CharSequence)>
<org.thoughtcrime.securesms.profiles.ProfileMediaConstraints: int getImageMaxSize(android.content.Context)>
<android.support.v4.app.NotificationCompat$Builder: android.support.v4.app.NotificationCompat$Builder setDefaults(int)>
<org.thoughtcrime.securesms.profiles.ProfileMediaConstraints: int getImageMaxWidth(android.content.Context)>
<android.support.v4.app.NotificationCompat$Builder: android.support.v4.app.NotificationCompat$Builder setDeleteIntent(android.app.PendingIntent)>
<android.support.v4.app.NotificationCompat$Builder: android.support.v4.app.NotificationCompat$Builder setGroup(java.lang.String)>
